LineID,Subsystem,Sensor,Value
12475,Subsystem B,Sensor H,2.730
12476,Subsystem B,Sensor F,11.325
12477,Subsystem B,Sensor F,14.955
12478,Subsystem C,Sensor I,7.990
12479,Subsystem A,Sensor C,5.535
12480,Subsystem A,Sensor A,10.265
12481,Subsystem B,Sensor F,11.213
12482,Subsystem A,Sensor A,8.665
12483,Subsystem A,Sensor C,3.608
12484,Subsystem A,Sensor D,1.044
12485,Subsystem A,Sensor D,1.749
12486,Subsystem D,Sensor N,-1.162
12487,Subsystem B,Sensor G,14.468
12488,Subsystem C,Sensor J,1.775
12489,Subsystem C,Sensor I,12.393
12490,Subsystem D,Sensor M,-1.497
12491,Subsystem B,Sensor G,13.328
12492,Subsystem D,Sensor P,-0.050
12493,Subsystem B,Sensor H,3.118
12494,Subsystem C,Sensor I,12.237
12495,Subsystem A,Sensor D,2.366
12496,Subsystem C,Sensor J,2.320
12497,Subsystem D,Sensor M,-2.642
12498,Subsystem A,Sensor B,1.196
12499,Subsystem A,Sensor D,3.363
12500,Subsystem A,Sensor A,10.179
12501,Subsystem A,Sensor C,3.297
12502,Subsystem C,Sensor L,8.879
12503,Subsystem B,Sensor G,13.324
12504,Subsystem B,Sensor G,13.789
12505,Subsystem C,Sensor K,5.029
12506,Subsystem C,Sensor L,10.446
12507,Subsystem D,Sensor O,-2.551
12508,Subsystem C,Sensor I,10.188
12509,Subsystem B,Sensor F,12.481
12510,Subsystem B,Sensor F,13.886
12511,Subsystem B,Sensor E,12.493
12512,Subsystem B,Sensor E,11.216
12513,Subsystem B,Sensor F,14.987
12514,Subsystem D,Sensor P,-0.845
12515,Subsystem B,Sensor H,7.185
12516,Subsystem D,Sensor M,-1.576
12517,Subsystem C,Sensor L,8.261
12518,Subsystem D,Sensor M,-1.462
12519,Subsystem D,Sensor P,-2.082
12520,Subsystem B,Sensor F,13.605
12521,Subsystem D,Sensor N,-2.385
12522,Subsystem B,Sensor F,11.325
12523,Subsystem C,Sensor I,11.200
12524,Subsystem C,Sensor I,10.065
12525,Subsystem D,Sensor N,-2.350
12526,Subsystem A,Sensor C,3.667
12527,Subsystem D,Sensor N,-2.762
12528,Subsystem A,Sensor C,6.491
12529,Subsystem B,Sensor E,8.853
12530,Subsystem C,Sensor I,8.963
12531,Subsystem A,Sensor A,7.426
12532,Subsystem A,Sensor C,7.251
12533,Subsystem A,Sensor A,7.422
12534,Subsystem B,Sensor F,13.511
12535,Subsystem C,Sensor J,2.099
12536,Subsystem B,Sensor G,13.849
12537,Subsystem B,Sensor G,13.649
12538,Subsystem C,Sensor I,8.109
12539,Subsystem A,Sensor D,1.906
12540,Subsystem C,Sensor I,7.185
12541,Subsystem B,Sensor F,15.000
12542,Subsystem C,Sensor K,4.319
12543,Subsystem C,Sensor L,9.449
12544,Subsystem A,Sensor C,8.135
12545,Subsystem B,Sensor G,12.876
12546,Subsystem B,Sensor G,14.519
12547,Subsystem D,Sensor O,-3.000
12548,Subsystem A,Sensor A,9.031
12549,Subsystem B,Sensor E,10.239
12550,Subsystem D,Sensor O,-1.290
12551,Subsystem A,Sensor B,2.299
12552,Subsystem D,Sensor P,-0.170
12553,Subsystem B,Sensor E,9.390
12554,Subsystem B,Sensor E,9.170
12555,Subsystem A,Sensor D,2.919
12556,Subsystem D,Sensor N,-1.593
12557,Subsystem D,Sensor O,-0.895
12558,Subsystem D,Sensor O,-2.335
12559,Subsystem A,Sensor C,7.054
12560,Subsystem D,Sensor O,-0.871
12561,Subsystem B,Sensor G,14.131
12562,Subsystem A,Sensor C,5.418
12563,Subsystem A,Sensor B,1.154
12564,Subsystem D,Sensor M,-2.499
12565,Subsystem D,Sensor N,-1.419
12566,Subsystem D,Sensor M,-2.235
12567,Subsystem D,Sensor O,-0.949
12568,Subsystem B,Sensor E,9.867
12569,Subsystem C,Sensor K,7.342
12570,Subsystem C,Sensor L,10.049
12571,Subsystem C,Sensor K,7.330
12572,Subsystem A,Sensor B,1.049
12573,Subsystem A,Sensor D,1.643
12574,Subsystem C,Sensor J,1.717
12575,Subsystem B,Sensor H,5.839
12576,Subsystem C,Sensor K,4.689
12577,Subsystem D,Sensor M,-2.671
12578,Subsystem C,Sensor L,7.839
12579,Subsystem D,Sensor O,-1.407
12580,Subsystem D,Sensor M,-1.943
12581,Subsystem A,Sensor C,5.835
12582,Subsystem B,Sensor F,11.321
12583,Subsystem B,Sensor H,6.069
12584,Subsystem A,Sensor A,8.473
12585,Subsystem D,Sensor O,-1.860
12586,Subsystem B,Sensor H,6.900
12587,Subsystem A,Sensor A,6.347
12588,Subsystem B,Sensor F,13.914
12589,Subsystem C,Sensor L,10.302
12590,Subsystem A,Sensor A,8.401
12591,Subsystem A,Sensor A,8.345
12592,Subsystem A,Sensor A,10.141
12593,Subsystem B,Sensor H,3.058
12594,Subsystem B,Sensor H,4.296
12595,Subsystem C,Sensor K,7.716
12596,Subsystem D,Sensor M,-2.250
12597,Subsystem B,Sensor G,14.170
12598,Subsystem C,Sensor K,7.560
12599,Subsystem D,Sensor M,-2.058
12600,Subsystem C,Sensor I,9.349
12601,Subsystem C,Sensor L,9.108
12602,Subsystem A,Sensor A,8.419
12603,Subsystem D,Sensor P,-2.323
12604,Subsystem A,Sensor A,8.797
12605,Subsystem D,Sensor P,-1.284
12606,Subsystem A,Sensor A,8.910
12607,Subsystem C,Sensor L,8.949
12608,Subsystem C,Sensor L,10.736
12609,Subsystem C,Sensor J,1.254
12610,Subsystem B,Sensor H,5.697
12611,Subsystem D,Sensor M,-1.994
12612,Subsystem A,Sensor A,9.002
12613,Subsystem B,Sensor G,13.007
12614,Subsystem B,Sensor H,3.065
12615,Subsystem B,Sensor F,13.142
12616,Subsystem B,Sensor F,13.383
12617,Subsystem D,Sensor O,-0.914
12618,Subsystem D,Sensor N,-1.039
12619,Subsystem A,Sensor D,3.221
12620,Subsystem C,Sensor L,9.391
12621,Subsystem B,Sensor F,13.728
12622,Subsystem C,Sensor J,1.209
12623,Subsystem B,Sensor H,5.369
12624,Subsystem D,Sensor P,-0.266
12625,Subsystem D,Sensor O,-0.919
12626,Subsystem D,Sensor O,-2.362
12627,Subsystem C,Sensor K,6.827
12628,Subsystem C,Sensor K,7.645
12629,Subsystem D,Sensor M,-2.040
12630,Subsystem A,Sensor B,1.102
12631,Subsystem C,Sensor I,8.040
12632,Subsystem D,Sensor M,-1.793
12633,Subsystem C,Sensor L,8.150
12634,Subsystem D,Sensor P,-1.766
12635,Subsystem A,Sensor D,2.031
12636,Subsystem A,Sensor C,6.655
12637,Subsystem D,Sensor O,-3.000
12638,Subsystem D,Sensor M,-2.153
12639,Subsystem C,Sensor K,5.779
12640,Subsystem B,Sensor H,3.106
12641,Subsystem B,Sensor G,14.900
12642,Subsystem D,Sensor P,-2.216
12643,Subsystem B,Sensor F,11.284
12644,Subsystem B,Sensor G,13.975
12645,Subsystem B,Sensor E,9.729
12646,Subsystem B,Sensor H,5.348
12647,Subsystem C,Sensor I,9.405
12648,Subsystem C,Sensor L,10.746
12649,Subsystem B,Sensor E,11.107
12650,Subsystem A,Sensor C,7.796
12651,Subsystem B,Sensor E,10.624
12652,Subsystem D,Sensor M,-2.931
12653,Subsystem C,Sensor J,1.719
12654,Subsystem B,Sensor E,11.456
12655,Subsystem D,Sensor P,-0.230
12656,Subsystem D,Sensor M,-2.122
12657,Subsystem B,Sensor F,10.359
12658,Subsystem B,Sensor E,12.413
12659,Subsystem A,Sensor B,1.725
12660,Subsystem B,Sensor H,5.849
12661,Subsystem C,Sensor I,8.108
12662,Subsystem C,Sensor L,8.773
12663,Subsystem A,Sensor D,3.442
12664,Subsystem D,Sensor M,-2.337
12665,Subsystem C,Sensor L,8.461
12666,Subsystem C,Sensor J,1.253
12667,Subsystem B,Sensor G,14.064
12668,Subsystem B,Sensor E,10.289
12669,Subsystem B,Sensor G,14.704
12670,Subsystem B,Sensor G,14.670
12671,Subsystem D,Sensor P,-0.691
12672,Subsystem A,Sensor B,1.419
12673,Subsystem A,Sensor A,7.716
12674,Subsystem A,Sensor A,8.109
12675,Subsystem C,Sensor K,5.573
12676,Subsystem A,Sensor D,1.618
12677,Subsystem A,Sensor D,2.214
12678,Subsystem D,Sensor N,-2.380
12679,Subsystem D,Sensor M,-2.426
12680,Subsystem A,Sensor C,4.502
12681,Subsystem B,Sensor F,11.438
12682,Subsystem B,Sensor G,12.900
12683,Subsystem A,Sensor D,1.522
12684,Subsystem A,Sensor B,1.177
12685,Subsystem A,Sensor C,5.551
12686,Subsystem C,Sensor L,10.019
12687,Subsystem B,Sensor H,4.975
12688,Subsystem B,Sensor F,12.633
12689,Subsystem B,Sensor H,5.745
12690,Subsystem B,Sensor G,13.648
12691,Subsystem C,Sensor I,8.222
12692,Subsystem C,Sensor L,9.206
12693,Subsystem C,Sensor K,7.288
12694,Subsystem A,Sensor D,1.390
12695,Subsystem A,Sensor B,1.480
12696,Subsystem A,Sensor B,1.675
12697,Subsystem D,Sensor P,-1.111
12698,Subsystem D,Sensor M,-1.521
12699,Subsystem B,Sensor H,6.086
12700,Subsystem D,Sensor N,-1.403
12701,Subsystem D,Sensor N,-1.496
12702,Subsystem D,Sensor N,-2.281
12703,Subsystem A,Sensor B,1.000
12704,Subsystem B,Sensor H,5.644
12705,Subsystem B,Sensor H,7.022
12706,Subsystem B,Sensor H,4.230
12707,Subsystem B,Sensor E,8.753
12708,Subsystem C,Sensor K,6.207
12709,Subsystem A,Sensor A,7.400
12710,Subsystem A,Sensor A,7.722
12711,Subsystem B,Sensor H,3.391
12712,Subsystem C,Sensor L,8.190
12713,Subsystem B,Sensor F,11.580
12714,Subsystem B,Sensor F,13.109
12715,Subsystem A,Sensor A,7.940
12716,Subsystem B,Sensor E,9.897
12717,Subsystem A,Sensor D,3.257
12718,Subsystem B,Sensor E,9.558
12719,Subsystem B,Sensor G,15.000
12720,Subsystem B,Sensor G,13.787
12721,Subsystem C,Sensor L,9.989
12722,Subsystem D,Sensor O,-2.126
12723,Subsystem C,Sensor L,9.767
12724,Subsystem B,Sensor H,5.844
12725,Subsystem A,Sensor B,1.115
12726,Subsystem A,Sensor A,7.436
12727,Subsystem C,Sensor J,1.569
12728,Subsystem C,Sensor L,9.728
12729,Subsystem C,Sensor I,9.583
12730,Subsystem B,Sensor E,11.878
12731,Subsystem C,Sensor L,8.264
12732,Subsystem D,Sensor M,-2.072
12733,Subsystem C,Sensor K,7.828
12734,Subsystem D,Sensor M,-1.902
12735,Subsystem B,Sensor H,2.909
12736,Subsystem B,Sensor H,3.340
12737,Subsystem B,Sensor H,5.213
12738,Subsystem B,Sensor G,13.680
12739,Subsystem B,Sensor H,4.613
12740,Subsystem C,Sensor K,5.570
12741,Subsystem D,Sensor P,-0.332
12742,Subsystem C,Sensor J,2.766
12743,Subsystem A,Sensor D,2.994
12744,Subsystem C,Sensor I,8.330
12745,Subsystem B,Sensor E,12.211
12746,Subsystem A,Sensor C,7.191
12747,Subsystem A,Sensor A,10.192
12748,Subsystem A,Sensor D,3.603
12749,Subsystem A,Sensor A,6.024
12750,Subsystem D,Sensor O,-2.188
12751,Subsystem D,Sensor P,-0.818
12752,Subsystem B,Sensor G,11.979
12753,Subsystem A,Sensor A,7.687
12754,Subsystem A,Sensor D,2.462
12755,Subsystem B,Sensor F,13.156
12756,Subsystem B,Sensor E,9.701
12757,Subsystem D,Sensor N,-2.760
12758,Subsystem A,Sensor B,1.401
12759,Subsystem D,Sensor M,-2.672
12760,Subsystem C,Sensor J,1.665
12761,Subsystem A,Sensor C,3.494
12762,Subsystem C,Sensor L,10.294
12763,Subsystem A,Sensor C,7.156
12764,Subsystem A,Sensor C,5.418
12765,Subsystem D,Sensor N,-2.468
12766,Subsystem A,Sensor B,1.000
12767,Subsystem C,Sensor I,9.122
12768,Subsystem D,Sensor O,-0.500
12769,Subsystem C,Sensor I,8.068
12770,Subsystem A,Sensor B,1.678
12771,Subsystem B,Sensor F,13.789
12772,Subsystem A,Sensor A,8.215
12773,Subsystem B,Sensor F,13.167
12774,Subsystem C,Sensor I,7.284
12775,Subsystem A,Sensor A,8.699
12776,Subsystem A,Sensor D,1.688
12777,Subsystem D,Sensor P,-1.737
12778,Subsystem C,Sensor K,6.679
12779,Subsystem D,Sensor N,-0.411
12780,Subsystem B,Sensor E,12.258
12781,Subsystem C,Sensor I,8.448
12782,Subsystem B,Sensor F,13.934
12783,Subsystem D,Sensor M,-2.360
12784,Subsystem D,Sensor P,-0.388
12785,Subsystem B,Sensor E,9.384
12786,Subsystem C,Sensor L,10.306
12787,Subsystem C,Sensor K,4.414
12788,Subsystem C,Sensor L,9.175
12789,Subsystem C,Sensor J,2.006
12790,Subsystem B,Sensor E,10.949
12791,Subsystem D,Sensor P,-2.638
12792,Subsystem C,Sensor I,9.177
12793,Subsystem D,Sensor M,-1.780
12794,Subsystem D,Sensor P,-2.174
12795,Subsystem D,Sensor P,-2.042
12796,Subsystem A,Sensor C,7.156
12797,Subsystem B,Sensor F,11.080
12798,Subsystem B,Sensor F,10.986
12799,Subsystem C,Sensor I,11.511
12800,Subsystem B,Sensor G,14.863
12801,Subsystem A,Sensor A,7.440
12802,Subsystem A,Sensor D,1.455
12803,Subsystem A,Sensor D,2.295
12804,Subsystem C,Sensor I,12.408
12805,Subsystem A,Sensor C,8.229
12806,Subsystem A,Sensor A,9.571
12807,Subsystem A,Sensor D,2.743
12808,Subsystem C,Sensor L,7.884
12809,Subsystem D,Sensor P,-0.687
12810,Subsystem B,Sensor G,14.766
12811,Subsystem C,Sensor L,9.374
12812,Subsystem B,Sensor H,5.575
12813,Subsystem A,Sensor C,6.946
12814,Subsystem B,Sensor H,5.374
12815,Subsystem C,Sensor L,8.615
12816,Subsystem D,Sensor O,-2.488
12817,Subsystem D,Sensor M,-1.888
12818,Subsystem D,Sensor M,-2.474
12819,Subsystem A,Sensor C,7.673
12820,Subsystem A,Sensor C,8.358
12821,Subsystem A,Sensor C,7.840
12822,Subsystem D,Sensor M,-2.721
12823,Subsystem A,Sensor C,7.688
12824,Subsystem B,Sensor H,5.471
12825,Subsystem B,Sensor E,11.036
12826,Subsystem C,Sensor J,1.473
12827,Subsystem C,Sensor L,8.401
12828,Subsystem D,Sensor N,-2.265
12829,Subsystem D,Sensor M,-2.298
12830,Subsystem C,Sensor K,7.033
12831,Subsystem A,Sensor A,7.489
12832,Subsystem A,Sensor C,5.685
12833,Subsystem A,Sensor C,3.968
12834,Subsystem C,Sensor I,9.324
12835,Subsystem C,Sensor I,7.496
12836,Subsystem D,Sensor P,-0.505
12837,Subsystem D,Sensor M,-2.681
12838,Subsystem B,Sensor H,5.936
12839,Subsystem B,Sensor G,13.931
12840,Subsystem A,Sensor A,6.373
12841,Subsystem D,Sensor N,-2.115
12842,Subsystem D,Sensor M,-1.561
12843,Subsystem B,Sensor F,11.246
12844,Subsystem C,Sensor L,10.374
12845,Subsystem D,Sensor P,-1.366
12846,Subsystem D,Sensor P,-0.010
12847,Subsystem B,Sensor E,10.807
12848,Subsystem D,Sensor M,-2.659
12849,Subsystem C,Sensor I,7.560
12850,Subsystem D,Sensor P,-0.396
12851,Subsystem A,Sensor D,1.869
12852,Subsystem A,Sensor C,5.383
12853,Subsystem C,Sensor K,6.393
12854,Subsystem C,Sensor L,8.083
12855,Subsystem A,Sensor D,2.993
12856,Subsystem D,Sensor P,-1.446
12857,Subsystem D,Sensor O,-1.414
12858,Subsystem C,Sensor L,10.582
12859,Subsystem B,Sensor H,5.630
12860,Subsystem A,Sensor B,1.438
12861,Subsystem C,Sensor L,9.844
12862,Subsystem A,Sensor C,7.058
12863,Subsystem A,Sensor B,1.368
12864,Subsystem B,Sensor E,12.139
12865,Subsystem C,Sensor J,1.029
12866,Subsystem A,Sensor D,3.374
12867,Subsystem A,Sensor B,1.728
12868,Subsystem D,Sensor N,-2.319
12869,Subsystem A,Sensor A,5.865
12870,Subsystem A,Sensor B,1.400
12871,Subsystem B,Sensor H,4.282
12872,Subsystem C,Sensor J,2.238
12873,Subsystem B,Sensor G,14.638
12874,Subsystem C,Sensor J,1.801
12875,Subsystem B,Sensor E,10.871
12876,Subsystem C,Sensor L,7.694
12877,Subsystem A,Sensor B,2.426
12878,Subsystem A,Sensor A,6.066
12879,Subsystem B,Sensor F,12.910
12880,Subsystem B,Sensor H,5.690
12881,Subsystem A,Sensor A,8.143
12882,Subsystem C,Sensor K,4.403
12883,Subsystem A,Sensor D,2.482
12884,Subsystem A,Sensor C,7.117
12885,Subsystem B,Sensor H,3.843
12886,Subsystem C,Sensor L,8.704
12887,Subsystem A,Sensor D,1.658
12888,Subsystem A,Sensor A,8.811
12889,Subsystem B,Sensor E,10.837
12890,Subsystem A,Sensor B,1.238
12891,Subsystem D,Sensor M,-2.476
12892,Subsystem B,Sensor H,6.763
12893,Subsystem C,Sensor I,8.136
12894,Subsystem B,Sensor H,5.754
12895,Subsystem C,Sensor J,2.630
12896,Subsystem A,Sensor C,5.179
12897,Subsystem B,Sensor H,6.143
12898,Subsystem A,Sensor D,3.726
12899,Subsystem B,Sensor H,5.988
12900,Subsystem D,Sensor O,-1.195
12901,Subsystem B,Sensor H,3.711
12902,Subsystem D,Sensor O,-2.521
12903,Subsystem D,Sensor O,-2.678
12904,Subsystem A,Sensor D,1.929
12905,Subsystem D,Sensor M,-2.028
12906,Subsystem B,Sensor E,11.368
12907,Subsystem D,Sensor P,-0.117
12908,Subsystem C,Sensor I,7.375
12909,Subsystem B,Sensor F,14.660
12910,Subsystem C,Sensor I,9.035
12911,Subsystem B,Sensor E,10.533
12912,Subsystem A,Sensor A,7.744
12913,Subsystem A,Sensor B,1.332
12914,Subsystem C,Sensor K,6.043
12915,Subsystem C,Sensor I,7.818
12916,Subsystem C,Sensor L,10.006
12917,Subsystem C,Sensor I,8.291
12918,Subsystem C,Sensor K,5.711
12919,Subsystem A,Sensor A,6.461
12920,Subsystem A,Sensor B,2.650
12921,Subsystem A,Sensor B,1.000
12922,Subsystem A,Sensor D,1.037
12923,Subsystem A,Sensor B,1.971
12924,Subsystem D,Sensor O,-2.673
12925,Subsystem D,Sensor N,-2.104
12926,Subsystem A,Sensor D,3.050
12927,Subsystem D,Sensor N,-1.773
12928,Subsystem C,Sensor L,8.070
12929,Subsystem C,Sensor K,5.108
12930,Subsystem A,Sensor D,2.412
12931,Subsystem D,Sensor N,-2.477
12932,Subsystem D,Sensor O,-1.619
12933,Subsystem A,Sensor C,7.093
12934,Subsystem D,Sensor M,-2.739
12935,Subsystem C,Sensor K,7.753
12936,Subsystem D,Sensor P,0.000
12937,Subsystem B,Sensor F,10.949
12938,Subsystem D,Sensor P,-1.118
12939,Subsystem B,Sensor F,12.865
12940,Subsystem C,Sensor J,2.175
12941,Subsystem A,Sensor C,8.199
12942,Subsystem C,Sensor L,9.344
12943,Subsystem D,Sensor N,-1.552
12944,Subsystem D,Sensor M,-2.073
12945,Subsystem D,Sensor M,-2.194
12946,Subsystem B,Sensor E,12.313
12947,Subsystem D,Sensor M,-2.722
12948,Subsystem C,Sensor L,9.894
12949,Subsystem D,Sensor O,-2.963
12950,Subsystem C,Sensor I,8.105
12951,Subsystem B,Sensor G,13.979
12952,Subsystem C,Sensor J,1.460
12953,Subsystem A,Sensor A,7.759
12954,Subsystem C,Sensor K,7.972
12955,Subsystem D,Sensor O,-2.389
12956,Subsystem B,Sensor E,10.964
12957,Subsystem D,Sensor P,-0.163
12958,Subsystem A,Sensor A,9.455
12959,Subsystem C,Sensor J,1.361
12960,Subsystem B,Sensor F,12.028
12961,Subsystem D,Sensor O,-2.483
12962,Subsystem C,Sensor I,10.326
12963,Subsystem C,Sensor K,6.563
12964,Subsystem D,Sensor N,-2.111
12965,Subsystem C,Sensor J,1.313
12966,Subsystem D,Sensor M,-2.180
12967,Subsystem B,Sensor G,14.252
12968,Subsystem D,Sensor N,-1.643
12969,Subsystem B,Sensor F,10.989
12970,Subsystem D,Sensor N,-1.447
12971,Subsystem B,Sensor G,13.958
12972,Subsystem B,Sensor H,5.547
12973,Subsystem A,Sensor B,1.142
12974,Subsystem D,Sensor P,-2.302
12975,Subsystem D,Sensor O,-1.980
12976,Subsystem D,Sensor O,-2.643
12977,Subsystem C,Sensor K,7.267
12978,Subsystem C,Sensor I,12.202
12979,Subsystem A,Sensor C,5.524
12980,Subsystem A,Sensor A,7.508
12981,Subsystem B,Sensor F,10.940
12982,Subsystem C,Sensor I,11.461
12983,Subsystem D,Sensor N,-1.068
12984,Subsystem B,Sensor H,6.045
12985,Subsystem C,Sensor J,2.201
12986,Subsystem C,Sensor L,9.494
12987,Subsystem D,Sensor P,-0.836
12988,Subsystem A,Sensor B,1.488
12989,Subsystem A,Sensor C,7.576
12990,Subsystem D,Sensor N,-1.937
12991,Subsystem D,Sensor N,-1.733
12992,Subsystem B,Sensor F,14.788
12993,Subsystem A,Sensor D,3.321
12994,Subsystem D,Sensor O,-2.050
12995,Subsystem B,Sensor E,11.016
12996,Subsystem A,Sensor B,1.308
12997,Subsystem D,Sensor O,-2.185
12998,Subsystem C,Sensor K,7.389
12999,Subsystem A,Sensor A,7.833
13000,Subsystem A,Sensor A,7.510
13001,Subsystem B,Sensor G,14.015
13002,Subsystem A,Sensor D,3.000
13003,Subsystem B,Sensor F,13.160
13004,Subsystem A,Sensor D,3.197
13005,Subsystem B,Sensor G,14.804
13006,Subsystem D,Sensor M,-2.146
13007,Subsystem C,Sensor J,2.268
13008,Subsystem D,Sensor N,-2.051
13009,Subsystem C,Sensor J,1.365
13010,Subsystem D,Sensor M,-2.297
13011,Subsystem A,Sensor A,7.250
13012,Subsystem A,Sensor A,10.032
13013,Subsystem B,Sensor G,13.711
13014,Subsystem D,Sensor P,-0.716
13015,Subsystem C,Sensor J,1.111
13016,Subsystem B,Sensor H,3.314
13017,Subsystem C,Sensor L,10.022
13018,Subsystem D,Sensor M,-2.220
13019,Subsystem D,Sensor P,-0.780
13020,Subsystem A,Sensor A,7.693
13021,Subsystem B,Sensor F,13.770
13022,Subsystem C,Sensor I,10.214
13023,Subsystem C,Sensor J,1.915
13024,Subsystem C,Sensor I,9.711
13025,Subsystem C,Sensor I,8.232
13026,Subsystem B,Sensor E,12.493
13027,Subsystem A,Sensor D,1.371
13028,Subsystem B,Sensor E,11.061
13029,Subsystem C,Sensor I,7.989
13030,Subsystem D,Sensor M,-1.805
13031,Subsystem B,Sensor F,13.935
13032,Subsystem A,Sensor A,8.602
13033,Subsystem A,Sensor D,3.645
13034,Subsystem D,Sensor N,-2.083
13035,Subsystem D,Sensor N,-0.136
13036,Subsystem C,Sensor J,2.323
13037,Subsystem A,Sensor B,1.000
13038,Subsystem B,Sensor F,15.000
13039,Subsystem B,Sensor H,3.057
13040,Subsystem B,Sensor G,13.811
13041,Subsystem C,Sensor J,1.987
13042,Subsystem C,Sensor L,8.463
13043,Subsystem B,Sensor F,13.344
13044,Subsystem D,Sensor M,-2.814
13045,Subsystem A,Sensor B,1.054
13046,Subsystem C,Sensor J,2.671
13047,Subsystem A,Sensor C,7.562
13048,Subsystem B,Sensor F,10.615
13049,Subsystem B,Sensor G,13.638
13050,Subsystem D,Sensor N,-1.714
13051,Subsystem C,Sensor K,7.972
13052,Subsystem C,Sensor K,4.658
13053,Subsystem C,Sensor L,8.248
13054,Subsystem B,Sensor H,4.011
13055,Subsystem A,Sensor D,1.588
13056,Subsystem B,Sensor F,15.000
13057,Subsystem D,Sensor P,-0.871
13058,Subsystem B,Sensor H,3.893
13059,Subsystem A,Sensor C,5.596
13060,Subsystem A,Sensor B,1.689
13061,Subsystem C,Sensor I,9.331
13062,Subsystem B,Sensor E,8.913
13063,Subsystem B,Sensor F,13.560
13064,Subsystem C,Sensor L,7.997
13065,Subsystem D,Sensor N,-1.621
13066,Subsystem C,Sensor I,10.042
13067,Subsystem B,Sensor G,13.748
13068,Subsystem B,Sensor G,14.678
13069,Subsystem B,Sensor G,13.031
13070,Subsystem B,Sensor H,4.203
13071,Subsystem B,Sensor G,14.186
13072,Subsystem D,Sensor P,-1.516
13073,Subsystem C,Sensor I,8.889
13074,Subsystem B,Sensor H,5.299
13075,Subsystem B,Sensor H,7.305
13076,Subsystem B,Sensor F,14.179
13077,Subsystem A,Sensor B,1.568
13078,Subsystem B,Sensor G,13.135
13079,Subsystem B,Sensor E,12.154
13080,Subsystem B,Sensor E,10.785
13081,Subsystem A,Sensor D,1.839
13082,Subsystem A,Sensor C,3.749
13083,Subsystem A,Sensor B,1.161
13084,Subsystem B,Sensor F,14.597
13085,Subsystem C,Sensor I,8.117
13086,Subsystem B,Sensor E,12.157
13087,Subsystem B,Sensor H,5.614
13088,Subsystem A,Sensor D,1.648
13089,Subsystem C,Sensor L,9.055
13090,Subsystem A,Sensor B,2.148
13091,Subsystem C,Sensor K,5.035
